POINT_X,POINT_Y,Northing,Easting,CellName,Temp_Label,region_n_1,Shape_Leng,Shape_Area,Region,ID,Abbrev
-122.26223458000,37.86851612170,"39","44","N-39 , E-44",LED-1064,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-1064,LED
-122.26223458000,37.86851612170,"39","44","N-39 , E-44",LED-1064,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-1064,LED
-122.26151184300,37.86853770630,"40","46","N-40 , E-46",LED-528,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-528,LED
-122.26151184300,37.86853770630,"40","46","N-40 , E-46",LED-528,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-528,LED
-122.26140975100,37.86855232200,"40","46","N-40 , E-46",LED-523,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-523,LED
-122.26140975100,37.86855232200,"40","46","N-40 , E-46",LED-523,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-523,LED
-122.26153735800,37.86866941290,"40","46","N-40 , E-46",LED-530,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-530,LED
-122.26153735800,37.86866941290,"40","46","N-40 , E-46",LED-530,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-530,LED
-122.26143744100,37.86868298410,"40","46","N-40 , E-46",LED-525,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-525,LED
-122.26143744100,37.86868298410,"40","46","N-40 , E-46",LED-525,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-525,LED
-122.26062251900,37.86869553850,"40","48","N-40 , E-48",LED-515,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-515,LED
-122.26062251900,37.86869553850,"40","48","N-40 , E-48",LED-515,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-515,LED
-122.26156752500,37.86881004380,"41","46","N-41 , E-46",LED-532,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-532,LED
-122.26156752500,37.86881004380,"41","46","N-41 , E-46",LED-532,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-532,LED
-122.26047661800,37.86882759850,"41","49","N-41 , E-49",LED-513,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-513,LED
-122.26047661800,37.86882759850,"41","49","N-41 , E-49",LED-513,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-513,LED
-122.26147167000,37.86885007950,"41","46","N-41 , E-46",LED-527,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-527,LED
-122.26147167000,37.86885007950,"41","46","N-41 , E-46",LED-527,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-527,LED
-122.25901362800,37.86891518000,"41","53","N-41 , E-53",LED-421,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-421,LED
-122.25901362800,37.86891518000,"41","53","N-41 , E-53",LED-421,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-421,LED
-122.25823705700,37.86893313540,"41","55","N-41 , E-55",LED-418,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-418,LED
-122.25823705700,37.86893313540,"41","55","N-41 , E-55",LED-418,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-418,LED
-122.25867157200,37.86894394240,"41","54","N-41 , E-54",LED-629,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-629,LED
-122.25867157200,37.86894394240,"41","54","N-41 , E-54",LED-629,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-629,LED
-122.26158978000,37.86891722860,"41","46","N-41 , E-46",LED-533,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-533,LED
-122.26158978000,37.86891722860,"41","46","N-41 , E-46",LED-533,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-533,LED
-122.25996016300,37.86901057140,"41","50","N-41 , E-50",IN-43,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-43,IN
-122.25996016300,37.86901057140,"41","50","N-41 , E-50",IN-43,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-43,IN
-122.26155738100,37.86899136930,"41","46","N-41 , E-46",LED-535,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-535,LED
-122.26155738100,37.86899136930,"41","46","N-41 , E-46",LED-535,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-535,LED
-122.25903804200,37.86903871450,"41","53","N-41 , E-53",LED-423,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-423,LED
-122.25903804200,37.86903871450,"41","53","N-41 , E-53",LED-423,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-423,LED
-122.25888900100,37.86906108470,"41","53","N-41 , E-53",LED-424,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-424,LED
-122.25888900100,37.86906108470,"41","53","N-41 , E-53",LED-424,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-424,LED
-122.25732553700,37.86910018040,"41","58","N-41 , E-58",LED-378,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-378,LED
-122.25732553700,37.86910018040,"41","58","N-41 , E-58",LED-378,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-378,LED
-122.25852238900,37.86911341140,"41","54","N-41 , E-54",LED-419,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-419,LED
-122.25852238900,37.86911341140,"41","54","N-41 , E-54",LED-419,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-419,LED
-122.25997945200,37.86909403050,"41","50","N-41 , E-50",IN-42,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-42,IN
-122.25997945200,37.86909403050,"41","50","N-41 , E-50",IN-42,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-42,IN
-122.25906145200,37.86911855360,"41","53","N-41 , E-53",LED-425,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-425,LED
-122.25906145200,37.86911855360,"41","53","N-41 , E-53",LED-425,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-425,LED
-122.25827920800,37.86913779150,"42","55","N-42 , E-55",LED-417,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-417,LED
-122.25827920800,37.86913779150,"42","55","N-42 , E-55",LED-417,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-417,LED
-122.26157761400,37.86909294560,"42","46","N-42 , E-46",LED-537,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-537,LED
-122.26157761400,37.86909294560,"42","46","N-42 , E-46",LED-537,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-537,LED
-122.26145888200,37.86913390490,"42","46","N-42 , E-46",LED-540,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-540,LED
-122.26145888200,37.86913390490,"42","46","N-42 , E-46",LED-540,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-540,LED
-122.25999571000,37.86917751230,"42","50","N-42 , E-50",IN-41,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-41,IN
-122.25999571000,37.86917751230,"42","50","N-42 , E-50",IN-41,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-41,IN
-122.25597589700,37.86925627100,"42","62","N-42 , E-62",LED-1059,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1059,LED
-122.25597589700,37.86925627100,"42","62","N-42 , E-62",LED-1059,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1059,LED
-122.25907902000,37.86923521600,"42","53","N-42 , E-53",LED-426,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-426,LED
-122.25907902000,37.86923521600,"42","53","N-42 , E-53",LED-426,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-426,LED
-122.26159713700,37.86919870410,"42","46","N-42 , E-46",LED-538,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-538,LED
-122.26159713700,37.86919870410,"42","46","N-42 , E-46",LED-538,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-538,LED
-122.25550319300,37.86932581790,"42","63","N-42 , E-63",LED-1056,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1056,LED
-122.25550319300,37.86932581790,"42","63","N-42 , E-63",LED-1056,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1056,LED
-122.26001470700,37.86926146780,"42","50","N-42 , E-50",IN-40,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-40,IN
-122.26001470700,37.86926146780,"42","50","N-42 , E-50",IN-40,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-40,IN
-122.25493484100,37.86936282990,"42","65","N-42 , E-65",LED-319,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-319,LED
-122.25493484100,37.86936282990,"42","65","N-42 , E-65",LED-319,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-319,LED
-122.25610895700,37.86935046800,"42","61","N-42 , E-61",LED-1081,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1081,LED
-122.25610895700,37.86935046800,"42","61","N-42 , E-61",LED-1081,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1081,LED
-122.25831987300,37.86932211050,"42","55","N-42 , E-55",LED-416,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-416,LED
-122.25831987300,37.86932211050,"42","55","N-42 , E-55",LED-416,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-416,LED
-122.25600017900,37.86935668040,"42","62","N-42 , E-62",LED-1058,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1058,LED
-122.25600017900,37.86935668040,"42","62","N-42 , E-62",LED-1058,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1058,LED
-122.25910268100,37.86934438810,"42","53","N-42 , E-53",LED-428,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-428,LED
-122.25910268100,37.86934438810,"42","53","N-42 , E-53",LED-428,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-428,LED
-122.25552802400,37.86943268160,"42","63","N-42 , E-63",LED-1057,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1057,LED
-122.25552802400,37.86943268160,"42","63","N-42 , E-63",LED-1057,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1057,LED
-122.25957261000,37.86938710340,"43","51","N-43 , E-51",LED-477,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-477,LED
-122.25957261000,37.86938710340,"43","51","N-43 , E-51",LED-477,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-477,LED
-122.25745402300,37.86944476840,"43","58","N-43 , E-58",LED-376,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-376,LED
-122.25745402300,37.86944476840,"43","58","N-43 , E-58",LED-376,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-376,LED
-122.25602357100,37.86946625890,"43","62","N-43 , E-62",LED-1061,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1061,LED
-122.25602357100,37.86946625890,"43","62","N-43 , E-62",LED-1061,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1061,LED
-122.25407875100,37.86950573290,"43","67","N-43 , E-67",LED-782,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-782,LED
-122.25407875100,37.86950573290,"43","67","N-43 , E-67",LED-782,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-782,LED
-122.26175903500,37.86939300720,"43","45","N-43 , E-45",LED-548,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-548,LED
-122.26175903500,37.86939300720,"43","45","N-43 , E-45",LED-548,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-548,LED
-122.25418795300,37.86952264360,"43","67","N-43 , E-67",LED-789,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-789,LED
-122.25418795300,37.86952264360,"43","67","N-43 , E-67",LED-789,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-789,LED
-122.25479604500,37.86951883930,"43","65","N-43 , E-65",LED-764,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-764,LED
-122.25479604500,37.86951883930,"43","65","N-43 , E-65",LED-764,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-764,LED
-122.26151926400,37.86942629270,"43","46","N-43 , E-46",LED-542,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-542,LED
-122.26151926400,37.86942629270,"43","46","N-43 , E-46",LED-542,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-542,LED
-122.26051211600,37.86945086500,"43","49","N-43 , E-49",LED-512,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-512,LED
-122.26051211600,37.86945086500,"43","49","N-43 , E-49",LED-512,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-512,LED
-122.25347592300,37.86956017590,"43","69","N-43 , E-69",LED-91,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-91,LED
-122.25347592300,37.86956017590,"43","69","N-43 , E-69",LED-91,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-91,LED
-122.26176777200,37.86943901770,"43","45","N-43 , E-45",LED-550,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-550,LED
-122.26176777200,37.86943901770,"43","45","N-43 , E-45",LED-550,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-550,LED
-122.25425668300,37.86955961550,"43","67","N-43 , E-67",LED-786,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-786,LED
-122.25425668300,37.86955961550,"43","67","N-43 , E-67",LED-786,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-786,LED
-122.25555352100,37.86954528840,"43","63","N-43 , E-63",LED-1055,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1055,LED
-122.25555352100,37.86954528840,"43","63","N-43 , E-63",LED-1055,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1055,LED
-122.25447734000,37.86956178630,"43","66","N-43 , E-66",LED-313,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-313,LED
-122.25447734000,37.86956178630,"43","66","N-43 , E-66",LED-313,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-313,LED
-122.26091111900,37.86947371850,"43","48","N-43 , E-48",LED-517,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-517,LED
-122.26091111900,37.86947371850,"43","48","N-43 , E-48",LED-517,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-517,LED
-122.25836132300,37.86951468690,"43","55","N-43 , E-55",LED-415,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-415,LED
-122.25836132300,37.86951468690,"43","55","N-43 , E-55",LED-415,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-415,LED
-122.25699125200,37.86953618090,"43","59","N-43 , E-59",MV-49,Region 4,9109.63744427000,1638193.12173000001,Region 4,MV-49,MV
-122.25699125200,37.86953618090,"43","59","N-43 , E-59",MV-49,Region 4,9109.63744427000,1638193.12173000001,Region 4,MV-49,MV
-122.25409464600,37.86958426350,"43","67","N-43 , E-67",LED-780,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-780,LED
-122.25409464600,37.86958426350,"43","67","N-43 , E-67",LED-780,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-780,LED
-122.25318533400,37.86960057770,"43","70","N-43 , E-70",LED-96,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-96,LED
-122.25318533400,37.86960057770,"43","70","N-43 , E-70",LED-96,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-96,LED
-122.25604713700,37.86958223770,"43","62","N-43 , E-62",LED-1060,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1060,LED
-122.25604713700,37.86958223770,"43","62","N-43 , E-62",LED-1060,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1060,LED
-122.25349060200,37.86962300910,"43","69","N-43 , E-69",LED-88,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-88,LED
-122.25349060200,37.86962300910,"43","69","N-43 , E-69",LED-88,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-88,LED
-122.25481809300,37.86961190790,"43","65","N-43 , E-65",LED-760,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-760,LED
-122.25481809300,37.86961190790,"43","65","N-43 , E-65",LED-760,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-760,LED
-122.25677483600,37.86958452720,"43","59","N-43 , E-59",MV-48,Region 4,9109.63744427000,1638193.12173000001,Region 4,MV-48,MV
-122.25677483600,37.86958452720,"43","59","N-43 , E-59",MV-48,Region 4,9109.63744427000,1638193.12173000001,Region 4,MV-48,MV
-122.25961546400,37.86954377930,"43","51","N-43 , E-51",LED-479,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-479,LED
-122.25961546400,37.86954377930,"43","51","N-43 , E-51",LED-479,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-479,LED
-122.26037653300,37.86953881100,"43","49","N-43 , E-49",IN-38,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-38,IN
-122.26037653300,37.86953881100,"43","49","N-43 , E-49",IN-38,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-38,IN
-122.25416010900,37.86963147710,"43","67","N-43 , E-67",LED-777,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-777,LED
-122.25416010900,37.86963147710,"43","67","N-43 , E-67",LED-777,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-777,LED
-122.26026644600,37.86955494450,"43","49","N-43 , E-49",IN-37,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-37,IN
-122.26026644600,37.86955494450,"43","49","N-43 , E-49",IN-37,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-37,IN
-122.25984930900,37.86956312790,"43","51","N-43 , E-51",IN-29,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-29,IN
-122.25984930900,37.86956312790,"43","51","N-43 , E-51",IN-29,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-29,IN
-122.25320001300,37.86966341000,"43","70","N-43 , E-70",LED-94,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-94,LED
-122.25320001300,37.86966341000,"43","70","N-43 , E-70",LED-94,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-94,LED
-122.26120769000,37.86954616470,"43","47","N-43 , E-47",LED-1084,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-1084,LED
-122.26120769000,37.86954616470,"43","47","N-43 , E-47",LED-1084,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-1084,LED
-122.26155212700,37.86954489380,"43","46","N-43 , E-46",LED-543,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-543,LED
-122.26155212700,37.86954489380,"43","46","N-43 , E-46",LED-543,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-543,LED
-122.26109109700,37.86955825240,"43","47","N-43 , E-47",LED-622,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-622,LED
-122.26109109700,37.86955825240,"43","47","N-43 , E-47",LED-622,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-622,LED
-122.26009044400,37.86957757400,"43","50","N-43 , E-50",IN-39,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-39,IN
-122.26009044400,37.86957757400,"43","50","N-43 , E-50",IN-39,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-39,IN
-122.26102664100,37.86957104910,"43","47","N-43 , E-47",LED-9,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-9,LED
-122.26102664100,37.86957104910,"43","47","N-43 , E-47",LED-9,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-9,LED
-122.25557935800,37.86965278500,"43","63","N-43 , E-63",LED-1054,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1054,LED
-122.25557935800,37.86965278500,"43","63","N-43 , E-63",LED-1054,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1054,LED
-122.26055433200,37.86957996800,"43","49","N-43 , E-49",IN-24,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-24,IN
-122.26055433200,37.86957996800,"43","49","N-43 , E-49",IN-24,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-24,IN
-122.25236316400,37.86970488280,"43","72","N-43 , E-72",LED-660,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-660,LED
-122.25236316400,37.86970488280,"43","72","N-43 , E-72",LED-660,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-660,LED
-122.25995519100,37.86959670390,"43","50","N-43 , E-50",IN-28,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-28,IN
-122.25995519100,37.86959670390,"43","50","N-43 , E-50",IN-28,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-28,IN
-122.26089391000,37.86959278560,"43","48","N-43 , E-48",LED-625,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-625,LED
-122.26089391000,37.86959278560,"43","48","N-43 , E-48",LED-625,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-625,LED
-122.25497541600,37.86968546730,"43","65","N-43 , E-65",LED-321,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-321,LED
-122.25497541600,37.86968546730,"43","65","N-43 , E-65",LED-321,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-321,LED
-122.26167255000,37.86959065600,"43","45","N-43 , E-45",LED-545,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-545,LED
-122.26167255000,37.86959065600,"43","45","N-43 , E-45",LED-545,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-545,LED
-122.26076623600,37.86961259730,"43","48","N-43 , E-48",LED-518,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-518,LED
-122.26076623600,37.86961259730,"43","48","N-43 , E-48",LED-518,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-518,LED
-122.25606985900,37.86969356270,"43","62","N-43 , E-62",LED-1063,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1063,LED
-122.25606985900,37.86969356270,"43","62","N-43 , E-62",LED-1063,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1063,LED
-122.25475328800,37.86971744120,"43","65","N-43 , E-65",LED-314,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-314,LED
-122.25475328800,37.86971744120,"43","65","N-43 , E-65",LED-314,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-314,LED
-122.25412293000,37.86974137670,"43","67","N-43 , E-67",LED-775,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-775,LED
-122.25412293000,37.86974137670,"43","67","N-43 , E-67",LED-775,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-775,LED
-122.25250752200,37.86976583420,"43","72","N-43 , E-72",LED-99,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-99,LED
-122.25250752200,37.86976583420,"43","72","N-43 , E-72",LED-99,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-99,LED
-122.26057044100,37.86965140230,"44","49","N-44 , E-49",IN-23,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-23,IN
-122.26057044100,37.86965140230,"44","49","N-44 , E-49",IN-23,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-23,IN
-122.25901500700,37.86967627910,"44","53","N-44 , E-53",IN-36,Region 4,9109.63744427000,1638193.12173000001,Region 4,IN-36,IN
-122.25901500700,37.86967627910,"44","53","N-44 , E-53",IN-36,Region 4,9109.63744427000,1638193.12173000001,Region 4,IN-36,IN
-122.25959522700,37.86967982430,"44","51","N-44 , E-51",LED-480,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-480,LED
-122.25959522700,37.86967982430,"44","51","N-44 , E-51",LED-480,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-480,LED
-122.25426161200,37.86976804230,"44","67","N-44 , E-67",LED-793,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-793,LED
-122.25426161200,37.86976804230,"44","67","N-44 , E-67",LED-793,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-793,LED
-122.25949951300,37.86969249310,"44","52","N-44 , E-52",LED-482,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-482,LED
-122.25949951300,37.86969249310,"44","52","N-44 , E-52",LED-482,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-482,LED
-122.25918251100,37.86970091080,"44","53","N-44 , E-53",LED-430,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-430,LED
-122.25918251100,37.86970091080,"44","53","N-44 , E-53",LED-430,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-430,LED
-122.25560049800,37.86976364880,"44","63","N-44 , E-63",LED-1053,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1053,LED
-122.25560049800,37.86976364880,"44","63","N-44 , E-63",LED-1053,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1053,LED
-122.25497100200,37.86978343600,"44","65","N-44 , E-65",LED-756,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-756,LED
-122.25497100200,37.86978343600,"44","65","N-44 , E-65",LED-756,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-756,LED
-122.26169262800,37.86969115230,"44","45","N-44 , E-45",LED-547,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-547,LED
-122.26169262800,37.86969115230,"44","45","N-44 , E-45",LED-547,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-547,LED
-122.26406313500,37.86965788770,"44","38","N-44 , E-38",MV-50,Region 6,7607.51844589000,2117477.38999000005,Region 6,MV-50,MV
-122.26406313500,37.86965788770,"44","38","N-44 , E-38",MV-50,Region 6,7607.51844589000,2117477.38999000005,Region 6,MV-50,MV
-122.26058592500,37.86972154020,"44","48","N-44 , E-48",IN-22,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-22,IN
-122.26058592500,37.86972154020,"44","48","N-44 , E-48",IN-22,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-22,IN
-122.25476512300,37.86981057960,"44","65","N-44 , E-65",LED-316,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-316,LED
-122.25476512300,37.86981057960,"44","65","N-44 , E-65",LED-316,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-316,LED
-122.25841537300,37.86976308960,"44","55","N-44 , E-55",LED-413,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-413,LED
-122.25841537300,37.86976308960,"44","55","N-44 , E-55",LED-413,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-413,LED
-122.25427819600,37.86982617540,"44","67","N-44 , E-67",LED-795,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-795,LED
-122.25427819600,37.86982617540,"44","67","N-44 , E-67",LED-795,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-795,LED
-122.25608934700,37.86980741140,"44","61","N-44 , E-61",LED-1062,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1062,LED
-122.25608934700,37.86980741140,"44","61","N-44 , E-61",LED-1062,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-1062,LED
-122.25240398400,37.86986981620,"44","72","N-44 , E-72",LED-657,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-657,LED
-122.25240398400,37.86986981620,"44","72","N-44 , E-72",LED-657,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-657,LED
-122.25417920400,37.86984525360,"44","67","N-44 , E-67",LED-772,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-772,LED
-122.25417920400,37.86984525360,"44","67","N-44 , E-67",LED-772,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-772,LED
-122.25767012200,37.86981493540,"44","57","N-44 , E-57",LED-375,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-375,LED
-122.25767012200,37.86981493540,"44","57","N-44 , E-57",LED-375,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-375,LED
-122.25958424800,37.86979436090,"44","51","N-44 , E-51",IN-32,Region 6,7607.51844589000,2117477.38999000005,Region 6,IN-32,IN
